daily_target,daily_nh3,ton_cost,total_cost,total_buy_MWh,total_sell_MWh,total_ren_MWh,total_load_MWh,curtailment_MWh,ren_used_MWh,self_use_ratio,green_ratio,feedin_ratio,all_pass,pass_count,alkel_ratio,pemel_ratio,nh3_ratio,alkel_on,pemel_on,alkel_startups,pemel_startups,avg_alkel_load,avg_pemel_load,alkel_energy_share,equipment_utilization,daily_storage_cost,cost_breakdown,solve_status,scenario_id,storage_cap_MWh,model_type
72,39.9464,4569.43,182532.28,0.0,0.0,789.4,607.03,171.35,618.05,0.769,1.3004,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1616, 0.1595, 0.1909, 0.2102, 0.237, 0.5042, 0.9823, 0.5606, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2496, 0.2598, 0.5233, 0.2776]","[0.0818, 0.0808, 0.097, 0.1071, 0.1209, 0.2647, 0.5237, 0.762, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5333, 0.5333, 0.5333, 0.1275, 0.1328, 0.2751, 0.142]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,1.0,0.6799,0.38,0.5548,9632.42,"{'wind_lcoe': np.float64(45908.18), 'pv_lcoe': np.float64(58001.58), 'om_total': 68990.11, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 9632.42}",1,9,50,single_pemel
72,43.4153,4573.88,198576.04,0.0,0.0,789.4,651.48,115.49,673.92,0.8253,1.2117,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1616, 0.1595, 0.1909, 0.2102, 0.237, 0.5042, 0.9823, 0.5606, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8464, 0.6]","[0.0818, 0.0808, 0.097, 0.1071, 0.1209, 0.2647, 0.5237, 0.762, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.4502, 0.3168]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,1.0,0.7689,0.3515,0.603,19264.84,"{'wind_lcoe': np.float64(45908.18), 'pv_lcoe': np.float64(58001.58), 'om_total': 75401.44, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 19264.84}",1,9,100,single_pemel
72,33.2559,4376.48,145544.0,0.0,0.0,659.61,518.52,141.09,518.52,0.7861,1.2721,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1616, 0.1595, 0.1909, 0.2102, 0.2094, 0.2855, 0.5918, 1.0, 0.7667, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2348, 0.5781, 0.3325, 0.2692, 0.2496, 0.2598, 0.2813, 0.2776]","[0.0818, 0.0808, 0.097, 0.1071, 0.1066, 0.1461, 0.3123, 0.5333, 0.8737, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5865, 0.3049, 0.1713, 0.1376, 0.1275, 0.1328, 0.1439, 0.142]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,1.0,0.5441,0.408,0.4619,0.0,"{'wind_lcoe': np.float64(45908.18), 'pv_lcoe': np.float64(42426.42), 'om_total': 57209.41, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 0.0}",1,10,0,single_pemel
72,33.7024,4371.48,147329.26,0.0,0.0,659.61,524.22,134.0,525.61,0.7947,1.2583,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1616, 0.1595, 0.1909, 0.2102, 0.2094, 0.2855, 0.5918, 1.0, 0.8257, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2348, 0.6, 0.5256, 0.2692, 0.2496, 0.2598, 0.2813, 0.2776]","[0.0818, 0.0808, 0.097, 0.1071, 0.1066, 0.1461, 0.3123, 0.5333, 0.9056, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5865, 0.3168, 0.2763, 0.1376, 0.1275, 0.1328, 0.1439, 0.142]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,1.0,0.5555,0.403,0.4681,963.24,"{'wind_lcoe': np.float64(45908.18), 'pv_lcoe': np.float64(42426.42), 'om_total': 58031.42, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 963.24}",1,10,5,single_pemel
72,34.0525,4373.79,148938.43,0.0,0.0,659.61,528.7,128.44,531.17,0.8015,1.2476,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1616, 0.1595, 0.1909, 0.2102, 0.2094, 0.2855, 0.5918, 1.0, 0.8257, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2348, 0.7407, 0.6, 0.2692, 0.2496, 0.2598, 0.2813, 0.2776]","[0.0818, 0.0808, 0.097, 0.1071, 0.1066, 0.1461, 0.3123, 0.5333, 0.9056, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5865, 0.393, 0.3168, 0.1376, 0.1275, 0.1328, 0.1439, 0.142]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,1.0,0.5645,0.3992,0.473,1926.48,"{'wind_lcoe': np.float64(45908.18), 'pv_lcoe': np.float64(42426.42), 'om_total': 58677.35, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 1926.48}",1,10,10,single_pemel
72,34.7518,4378.52,152161.35,0.0,0.0,659.61,537.69,117.29,542.32,0.8152,1.2267,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1616, 0.1595, 0.1909, 0.2102, 0.2094, 0.2855, 0.5918, 1.0, 0.8257, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8075, 0.6, 0.6, 0.2692, 0.2496, 0.2598, 0.2813, 0.2776]","[0.0818, 0.0808, 0.097, 0.1071, 0.1066, 0.1461, 0.3123, 0.5333, 0.9056, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8958, 0.3168, 0.3168, 0.1376, 0.1275, 0.1328, 0.1439, 0.142]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,1.0,0.5825,0.3917,0.4827,3852.97,"{'wind_lcoe': np.float64(45908.18), 'pv_lcoe': np.float64(42426.42), 'om_total': 59973.78, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 3852.97}",1,10,20,single_pemel
72,35.4519,4382.89,155381.83,0.0,0.0,659.61,546.66,106.14,553.47,0.8288,1.2066,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1616, 0.1595, 0.1909, 0.2102, 0.2094, 0.2855, 0.5918, 1.0, 0.8257, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8386, 0.6, 0.2692, 0.2496, 0.2598, 0.2813, 0.2776]","[0.0818, 0.0808, 0.097, 0.1071, 0.1066, 0.1461, 0.3123, 0.5333, 0.9056, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.446, 0.3168, 0.1376, 0.1275, 0.1328, 0.1439, 0.142]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,1.0,0.6004,0.3844,0.4924,5779.45,"{'wind_lcoe': np.float64(45908.18), 'pv_lcoe': np.float64(42426.42), 'om_total': 61267.78, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 5779.45}",1,10,30,single_pemel
72,36.8478,4391.42,161814.27,0.0,0.0,659.61,564.55,83.74,575.87,0.8559,1.1684,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1616, 0.1595, 0.1909, 0.2102, 0.2094, 0.2855, 0.5918, 1.0, 0.8257, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9671, 0.6, 0.2496, 0.2598, 0.2813, 0.2776]","[0.0818, 0.0808, 0.097, 0.1071, 0.1066, 0.1461, 0.3123, 0.5333, 0.9056, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5333, 0.5155, 0.3168, 0.1275, 0.1328, 0.1439, 0.142]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,1.0,0.6363,0.3708,0.5118,9632.42,"{'wind_lcoe': np.float64(45908.18), 'pv_lcoe': np.float64(42426.42), 'om_total': 63847.26, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 9632.42}",1,10,50,single_pemel
72,40.3213,4411.25,177867.35,0.0,0.0,659.61,609.06,27.71,631.9,0.9234,1.083,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1616, 0.1595, 0.1909, 0.2102, 0.2094, 0.2855, 0.5918, 1.0, 0.8257, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8969, 0.6, 0.2776]","[0.0818, 0.0808, 0.097, 0.1071, 0.1066, 0.1461, 0.3123, 0.5333, 0.9056, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5333, 0.5333, 0.5333, 0.5333, 0.4775, 0.3168, 0.142]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,1.0,0.7254,0.3408,0.56,19264.84,"{'wind_lcoe': np.float64(45908.18), 'pv_lcoe': np.float64(42426.42), 'om_total': 70267.92, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 19264.84}",1,10,100,single_pemel
72,29.9207,4187.71,125299.34,0.0,0.0,537.44,472.98,64.45,472.98,0.8801,1.1363,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1616, 0.1595, 0.1909, 0.2102, 0.1993, 0.1782, 0.272, 0.6485, 0.2835, 0.9693, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6263, 0.8706, 0.4435, 0.3141, 0.2692, 0.2496, 0.2598, 0.2813, 0.2776]","[0.0818, 0.0808, 0.097, 0.1071, 0.1014, 0.0905, 0.1391, 0.3431, 0.6117, 0.9834, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7977, 0.4633, 0.2317, 0.1613, 0.1376, 0.1275, 0.1328, 0.1439, 0.142]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,1.0,0.4944,0.4027,0.4156,0.0,"{'wind_lcoe': np.float64(45908.18), 'pv_lcoe': np.float64(27765.74), 'om_total': 51625.42, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 0.0}",1,11,0,single_pemel
72,30.2713,4192.36,126908.33,0.0,0.0,537.44,477.46,58.9,478.54,0.8884,1.1256,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1616, 0.1595, 0.1909, 0.2102, 0.1993, 0.1782, 0.272, 0.6485, 0.2835, 0.9693, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6849, 0.8706, 0.6, 0.3141, 0.2692, 0.2496, 0.2598, 0.2813, 0.2776]","[0.0818, 0.0808, 0.097, 0.1071, 0.1014, 0.0905, 0.1391, 0.3431, 0.6117, 0.9834, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8294, 0.4633, 0.3168, 0.1613, 0.1376, 0.1275, 0.1328, 0.1439, 0.142]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,1.0,0.5033,0.3984,0.4204,963.24,"{'wind_lcoe': np.float64(45908.18), 'pv_lcoe': np.float64(27765.74), 'om_total': 52271.17, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 963.24}",1,11,5,single_pemel
72,30.6218,4196.99,128519.29,0.0,0.0,537.44,481.95,53.33,484.1,0.8968,1.1151,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1616, 0.1595, 0.1909, 0.2102, 0.1993, 0.1782, 0.272, 0.6485, 0.2835, 0.9693, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9007, 0.8706, 0.6, 0.3141, 0.2692, 0.2496, 0.2598, 0.2813, 0.2776]","[0.0818, 0.0808, 0.097, 0.1071, 0.1014, 0.0905, 0.1391, 0.3431, 0.6117, 0.9834, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9463, 0.4633, 0.3168, 0.1613, 0.1376, 0.1275, 0.1328, 0.1439, 0.142]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,1.0,0.5123,0.3942,0.4253,1926.48,"{'wind_lcoe': np.float64(45908.18), 'pv_lcoe': np.float64(27765.74), 'om_total': 52918.88, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 1926.48}",1,11,10,single_pemel
72,31.3219,4205.86,131735.6,0.0,0.0,537.44,490.9,42.17,495.26,0.9134,1.0948,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1616, 0.1595, 0.1909, 0.2102, 0.1993, 0.1782, 0.272, 0.6485, 0.2835, 0.9693, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9152, 0.6, 0.6, 0.2692, 0.2496, 0.2598, 0.2813, 0.2776]","[0.0818, 0.0808, 0.097, 0.1071, 0.1014, 0.0905, 0.1391, 0.3431, 0.6117, 0.9834, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.4874, 0.3168, 0.3168, 0.1376, 0.1275, 0.1328, 0.1439, 0.142]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,1.0,0.5302,0.386,0.435,3852.97,"{'wind_lcoe': np.float64(45908.18), 'pv_lcoe': np.float64(27765.74), 'om_total': 54208.72, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 3852.97}",1,11,20,single_pemel
72,32.0203,4214.61,134952.86,0.0,0.0,537.44,499.85,31.02,506.42,0.9301,1.0752,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1616, 0.1595, 0.1909, 0.2102, 0.1993, 0.1782, 0.272, 0.6485, 0.2835, 0.9693, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9452, 0.6, 0.2692, 0.2496, 0.2598, 0.2813, 0.2776]","[0.0818, 0.0808, 0.097, 0.1071, 0.1014, 0.0905, 0.1391, 0.3431, 0.6117, 0.9834, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5333, 0.5037, 0.3168, 0.1376, 0.1275, 0.1328, 0.1439, 0.142]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,1.0,0.5482,0.3781,0.4447,5779.45,"{'wind_lcoe': np.float64(45908.18), 'pv_lcoe': np.float64(27765.74), 'om_total': 55499.48, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 5779.45}",1,11,30,single_pemel
72,33.4128,4231.29,141379.07,0.0,0.0,537.44,517.69,8.63,528.81,0.9633,1.0381,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1616, 0.1595, 0.1909, 0.2102, 0.1993, 0.1782, 0.272, 0.6485, 0.2835, 0.9693, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6717, 0.2496, 0.2598, 0.2813, 0.2776]","[0.0818, 0.0808, 0.097, 0.1071, 0.1014, 0.0905, 0.1391, 0.3431, 0.6117, 0.9834, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5333, 0.5333, 0.5333, 0.3556, 0.1275, 0.1328, 0.1439, 0.142]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,1.0,0.5839,0.3634,0.4641,9632.42,"{'wind_lcoe': np.float64(45908.18), 'pv_lcoe': np.float64(27765.74), 'om_total': 58072.73, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 9632.42}",1,11,50,single_pemel
72,34.083,4501.37,153420.23,0.0,0.0,537.44,520.74,0.0,537.44,0.9689,1.0321,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1616, 0.1595, 0.1909, 0.2102, 0.1993, 0.1782, 0.272, 0.6485, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9914, 0.2598, 0.6, 0.2776]","[0.0818, 0.0808, 0.097, 0.1071, 0.1014, 0.0905, 0.1391, 0.3431, 0.5333, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5333, 0.5333, 0.5333, 0.5333, 0.5333, 0.5287, 0.1328, 0.3168, 0.142]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,1.0,0.6729,0.2709,0.4734,19264.84,"{'wind_lcoe': np.float64(45908.18), 'pv_lcoe': np.float64(27765.74), 'om_total': 60481.47, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 19264.84}",1,11,100,single_pemel
72,26.6641,4080.14,108793.06,0.0,0.0,445.25,428.42,16.82,428.42,0.9622,1.0393,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1616, 0.1595, 0.1909, 0.2102, 0.1985, 0.1593, 0.1415, 0.3133, 0.8281, 0.4244, 0.8589, 1.0, 1.0, 1.0, 0.9203, 0.3397, 0.7366, 0.4248, 0.3132, 0.2692, 0.2496, 0.2598, 0.2813, 0.2776]","[0.0818, 0.0808, 0.097, 0.1071, 0.101, 0.0807, 0.0714, 0.1609, 0.4403, 0.6879, 0.9236, 1.0, 1.0, 1.0, 0.9569, 0.6419, 0.3908, 0.2215, 0.1608, 0.1376, 0.1275, 0.1328, 0.1439, 0.142]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,1.0,0.4466,0.3951,0.3703,0.0,"{'wind_lcoe': np.float64(45908.18), 'pv_lcoe': np.float64(16702.93), 'om_total': 46181.95, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 0.0}",1,12,0,single_pemel
72,27.0155,4086.65,110402.6,0.0,0.0,445.25,432.9,11.27,433.98,0.9723,1.0285,0.0,True,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1616, 0.1595, 0.1909, 0.2102, 0.1985, 0.1593, 0.1415, 0.3133, 0.8281, 0.4244, 0.8589, 1.0, 1.0, 1.0, 0.9203, 0.555, 0.7366, 0.4248, 0.3132, 0.2692, 0.2496, 0.2598, 0.2813, 0.2776]","[0.0818, 0.0808, 0.097, 0.1071, 0.101, 0.0807, 0.0714, 0.1609, 0.4403, 0.6879, 0.9236, 1.0, 1.0, 1.0, 0.9569, 0.759, 0.3908, 0.2215, 0.1608, 0.1376, 0.1275, 0.1328, 0.1439, 0.142]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,24,1.0,0.4556,0.3903,0.3752,963.24,"{'wind_lcoe': np.float64(45908.18), 'pv_lcoe': np.float64(16702.93), 'om_total': 46828.25, 'grid_buy': 0.0, 'grid_sell_rev': 0.0, 'storage_daily': 963.24}",1,12,5,single_pemel
