scenario_id,wind_scenario,solar_scenario,hour,hour_label,wind_MW,solar_MW,load_MW
8,2,4,12,12:00,37.1733,23.8614,3.2598
8,2,4,13,13:00,35.8445,19.4035,2.6898
8,2,4,14,14:00,31.785,13.4164,3.63
8,2,4,15,15:00,21.9494,5.8794,3.8202
8,2,4,16,16:00,12.8759,1.287,3.75
8,2,4,17,17:00,8.1697,0.4775,3.1398
8,2,4,18,18:00,7.3604,0.0806,2.61
8,2,4,19,19:00,7.711,0.0,2.1198
8,2,4,20,20:00,7.9861,0.0,1.86
8,2,4,21,21:00,8.1073,0.0,1.6302
8,2,4,22,22:00,8.0861,0.0,1.56
8,2,4,23,23:00,8.3172,0.0,1.4802
9,3,1,0,00:00,4.8112,0.0,1.3698
9,3,1,1,01:00,5.5538,0.0,1.0998
9,3,1,2,02:00,5.6611,0.0,0.7998
9,3,1,3,03:00,5.2276,0.0,0.99
9,3,1,4,04:00,4.8716,0.7201,1.1802
9,3,1,5,05:00,4.4151,7.0216,1.6302
9,3,1,6,06:00,3.9081,17.8379,2.5002
9,3,1,7,07:00,3.8047,30.0064,3.3702
9,3,1,8,08:00,4.6606,41.9766,4.0098
9,3,1,9,09:00,6.3141,51.7353,4.2
9,3,1,10,10:00,8.3771,57.5853,4.1202
9,3,1,11,11:00,12.9457,58.6203,3.9
9,3,1,12,12:00,19.6642,57.028,3.2598
9,3,1,13,13:00,23.5353,51.3725,2.6898
9,3,1,14,14:00,24.7861,43.1246,3.63
9,3,1,15,15:00,24.3258,32.1521,3.8202
9,3,1,16,16:00,23.0119,19.978,3.75
9,3,1,17,17:00,24.5081,8.7575,3.1398
9,3,1,18,18:00,27.8851,1.2593,2.61
9,3,1,19,19:00,31.2896,0.0,2.1198
9,3,1,20,20:00,32.1851,0.0,1.86
9,3,1,21,21:00,31.6934,0.0,1.6302
9,3,1,22,22:00,29.4008,0.0,1.56
9,3,1,23,23:00,26.8445,0.0,1.4802
10,3,2,0,00:00,4.8112,0.0,1.3698
10,3,2,1,01:00,5.5538,0.0,1.0998
10,3,2,2,02:00,5.6611,0.0,0.7998
10,3,2,3,03:00,5.2276,0.0,0.99
10,3,2,4,04:00,4.8716,0.2,1.1802
10,3,2,5,05:00,4.4151,2.6552,1.6302
10,3,2,6,06:00,3.9081,10.6746,2.5002
10,3,2,7,07:00,3.8047,21.5223,3.3702
10,3,2,8,08:00,4.6606,32.9057,4.0098
10,3,2,9,09:00,6.3141,42.2651,4.2
10,3,2,10,10:00,8.3771,48.4104,4.1202
10,3,2,11,11:00,12.9457,50.0304,3.9
10,3,2,12,12:00,19.6642,47.9569,3.2598
10,3,2,13,13:00,23.5353,41.2824,2.6898
10,3,2,14,14:00,24.7861,32.088,3.63
